-2.264720931636364121e+00
-2.264720931636363233e+00
-2.264720931636363233e+00
-2.264720931636363233e+00
-2.264720931636363233e+00
-2.264720931636364121e+00
-2.264720931636363233e+00
-2.264720931636363233e+00
-2.264720931636364121e+00
-2.264720931636363233e+00
-2.264720931636364121e+00
-2.264720931636363233e+00
-2.264720931636363233e+00
-2.264720931636364121e+00
-2.264720931636363233e+00
-2.264720931636364121e+00
-2.264720931636363233e+00
-2.264720931636363233e+00
-2.264720931636364121e+00
-2.264720931636363233e+00
-2.264720931636364121e+00
