0.000000000000000000e+00
3.141592653589789785e-01
6.283185307179586232e-01
9.424777960769379348e-01
1.256637061435917690e+00
1.570796326794896558e+00
-1.256637061435917690e+00
-9.424777960769379348e-01
-6.283185307179616208e-01
-3.141592653589789785e-01
-1.224646799147354933e-16
3.141592653589784789e-01
6.283185307179586232e-01
9.424777960769349372e-01
1.256637061435917690e+00
1.570796326794896336e+00
-1.256637061435917690e+00
-9.424777960769379348e-01
-6.283185307179616208e-01
-3.141592653589789785e-01
-2.449293598294704935e-16
